unit_id,PANEL,Tech2,Tech,Speed,Package,MarketClass,Urban_Rural,Region,Country,trim24_mean_download,trimpk_mean_download,max_download_average,min_download_average,t00000600MonSun,t06001200MonSun,t12001800MonSun,t18001900MonSun,t19002000MonSun,t20002100MonSun,t21002200MonSun,t22002300MonSun,t23002400MonSun,t00000600MonFri,trim4_mean_upload,trimpk_mean_upload,max_upload_average,Min_upload_average,disconnects_30_seconds_plus,dns_24hrs,dns_24_fail_rate,jitter_24hrs_up,jitter_24hrs_down,latencyloss24,latencyfail_rate24,webget24,dns_pk,dns_pk_fail_rate,jitter_pk_up,jitter_pk_down,latencypk,latencyfailratepk,webgetPK,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,Min_max,Peak_max,weight_National,Weight_ISP
168414,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Yorkshire & Humberside,England,36.8737,36.34,37.1688,34.2752,37.0374,36.9916,37.1361,36.6724,37.0299,36.1322,36.5506,36.581,36.9001,36.9815,5.5309,5.5234,5.5846,5.432,0.0588,17.5368,0,0.3414,0.4309,11.4518,0.0002,148.976,17.7579,0,0.3387,0.4811,11.4899,0.0022,147.2286,0.0793,0.8159,0.1048,0,979.7464559,0.1053,0.7368,0.1579,0,1054.453068,1,0,0,0,946.13754,1,0,0,0,963.024737,0.92,0.98,#NULL!,#NULL!
660032,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,North East,England,36.9539,36.57,37.1726,34.4546,37.1376,37.0908,36.9816,36.9482,36.8297,36.7133,36.43,36.8927,37.1417,37.1459,9.2718,9.2716,9.3049,9.1881,0,18.2573,0,0.3927,0.3538,13.327,0,392.859,18.4244,0,0.3843,0.3699,13.3228,0,425.5237,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.93,0.98,1.09,#NULL!
812774,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,36.9889,36.62,37.1738,35.328,37.1439,37.1305,37.1384,37.0176,37.0692,36.5405,36.693,36.6842,36.9902,37.1452,6.6284,6.6256,6.6671,6.4522,0.0882,20.492,0.0002,0.3821,0.3521,15.7338,0.0005,174.0991,20.442,0,0.3865,0.3886,15.7861,0.0053,173.0552,0.0787,0.8118,0.1096,0,986.5862269,0.0952,0.7619,0.1429,0,1088.590729,1,0,0,0,972.76737,1,0,0,0,1014.00722,0.95,0.99,0.62,#NULL!
460750,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Northern Ireland,Northern Ireland,36.7005,36.6,37.1765,34.0468,36.9874,36.6718,36.7776,36.3715,36.1294,36.7857,36.4191,36.8085,36.9307,37.0223,7.2187,7.2268,7.2871,6.9955,0.2188,20.4522,0,0.2779,0.4038,18.9532,0.0011,193.9624,20.2189,0,0.2882,0.4752,18.791,0.0001,190.2287,0.0821,0.871,0.0469,0,961.1225091,0.1053,0.8421,0.0526,0,1077.345318,1,0,0,0,1002.7207,1,0,0,0,1008.918743,0.92,0.98,#NULL!,#NULL!
144512,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,36.9077,36.6,37.1797,34.9415,37.019,36.9992,37.0367,37.0765,36.7511,36.5156,36.6892,36.7708,36.962,37.0972,1.6758,1.6627,1.7311,1.6056,0.2647,28.1441,0,0.322,0.4156,20.4903,0.0011,490.9392,27.3265,0,0.3831,0.4465,20.6295,0.0015,527.3868,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.94,0.98,#NULL!,#NULL!
132364,OFCOM,FTTC,FTTC38,30+,BT 38,1,Rural,South West,England,36.8787,36.63,37.1898,34.9771,37.0839,37.103,37.0618,37.1365,36.506,36.8365,36.4223,36.8809,36.4917,37.0477,7.0779,7.0225,7.1328,6.9699,0.0882,15.4282,0.0001,0.3011,0.2854,10.363,0.0011,142.8586,16.4798,0.0014,0.323,0.3615,10.3895,0.0078,143.3583,0.0802,0.813,0.1069,0,942.9842415,0.1379,0.7586,0.1034,0,1128.682457,1,0,0,0,889.90322,1,0,0,0,918.118567,0.94,0.98,#NULL!,#NULL!
947868,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,36.7766,35.68,37.192,34.2384,37.1422,37.1326,37.1047,37.0413,36.1243,35.1778,36.1844,37.0607,37.1459,37.1398,6.4377,6.4393,6.5016,6.3765,0,12.426,0,0.339,0.321,7.5171,0,150.3617,12.6741,0,0.3493,0.4146,7.5141,0.0001,161.1661,0.2763,0.7237,0,0,813.5139079,0.3333,0.6667,0,0,883.2183333,1,0,0,0,922.09932,1,0,0,0,961.3425,0.92,0.96,0.26,#NULL!
455642,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South West,England,36.2411,35.54,37.2934,31.5631,36.6809,36.7121,36.8094,36.9024,36.8083,35.8768,35.1943,34.6005,35.0363,36.7583,7.191,7.1857,7.2551,7.1201,0.1471,17.1982,0.0001,0.3445,0.6853,10.8291,0.0003,149.5376,17.524,0,0.3426,0.5943,10.9345,0,150.217,0.0773,0.8177,0.105,0,942.4179902,0.0976,0.7805,0.122,0,991.1773617,1,0,0,0,988.91164,1,0,0,0,1043.984923,0.85,0.95,0.26,#NULL!
939834,OFCOM,FTTC,FTTC38,30+,BT 38,2,Rural,East Midlands,England,37.0068,36.91,37.3475,35.4714,37.1359,37.1419,37.1845,36.7861,36.922,36.8127,37.0077,36.9512,37.0787,37.0956,9.3717,9.3857,9.5099,9.252,0.0882,16.4855,0,0.3283,0.2606,11.2244,0.0003,145.8865,16.7099,0,0.3416,0.2796,11.3264,0.0018,143.2271,0.2872,0.7128,0,0,912.9912979,0.3333,0.6667,0,0,972.4546667,1,0,0,0,917.17021,1,0,0,0,902.721083,0.95,0.99,#NULL!,#NULL!
939806,OFCOM,FTTC,FTTC38,30+,BT 38,2,Rural,East,England,37.0222,36.76,37.3647,35.1388,37.1699,37.1726,36.9598,37.1026,36.9856,36.6911,36.8311,37.0432,37.1535,37.1699,9.1132,7.6673,9.5017,6.79,0.1176,19.814,0.0015,0.3279,0.2755,17.2988,0.0031,181.6433,20.2908,0.0244,0.3368,0.4243,17.7012,0.0317,251.3293,0.2784,0.7216,0,0,873.0642062,0.3333,0.6667,0,0,941.4631667,1,0,0,0,919.58369,1,0,0,0,920.8994,0.94,0.98,0.22,#NULL!
164672,SKC,FTTC,FTTC38,30+,BT 38,2,Urban,North West,England,37.265,37.1,37.4862,36.194,37.328,37.2067,37.4284,37.406,37.2427,37.0507,37.1419,37.3662,37.0814,37.412,7.3941,7.3921,7.4616,7.3094,1,19.642,0,0.2945,0.3738,11.5813,0.0004,354.745,19.935,0,0.3474,0.3675,11.6317,0.0021,431.1329,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.97,0.99,0.14,#NULL!
814349,OFCOM,FTTC,FTTC38,30+,BT 38,3,Rural,West Midlands,England,33.8238,33.88,37.5577,30.6525,33.1096,33.5116,34.2425,34.5219,34.7631,33.82,33.94,33.9543,33.178,32.665,6.8251,6.7966,6.9052,6.7801,0.4706,10.6432,0,0.3231,0.4512,9.6954,0.0015,180.6611,10.6779,0,0.3335,0.4448,9.7606,0.0017,148.176,0.0765,0.813,0.1105,0,966.8264748,0.1,0.75,0.15,0,1033.184478,0.9971,0.0029,0,0,993.91653,1,0,0,0,939.081583,0.82,0.9,0.1,#NULL!
35235,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,North West,England,37.5418,37.54,37.589,36.6902,37.5412,37.5783,37.5727,37.4082,37.5629,37.5635,37.5096,37.5389,37.5315,37.5276,4.2566,4.2723,4.2885,4.0921,0.0588,12.7387,0,0.4097,0.3449,12.2183,0,151.6242,12.7985,0,0.3953,0.3696,12.1086,0,151.486,0,0.8625,0.1375,0,685.415475,0,0.8,0.2,0,795.1765,1,0,0,0,897.67171,1,0,0,0,898.917179,0.98,1,0.26,#NULL!
939824,OFCOM,FTTC,FTTC38,30+,BT 38,1,Rural,South West,England,36.9174,36.51,37.6382,35.1158,37.1428,37.0044,37.0973,37.0968,36.748,36.3504,36.6757,36.8654,37.0891,37.2756,9.2785,9.2431,9.461,8.6885,0.1765,14.7055,0,0.3379,0.3062,10.1437,0.0017,140.5297,14.6524,0,0.3339,0.6279,10.4796,0.0018,139.2454,0.3077,0.6923,0,0,873.0517582,0.4,0.6,0,0,950.8574,1,0,0,0,916.08563,1,0,0,0,902.03325,0.93,0.97,0.19,#NULL!
397668,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,37.6674,37.43,37.7772,36.6046,37.7585,37.7025,37.7192,37.6689,37.6266,37.5183,37.3452,37.7341,37.7605,37.7598,8.2894,8.2903,8.3324,8.2396,0.0588,21.0745,0,0.3338,0.4055,15.1228,0.0004,170.0063,21.0988,0,0.3324,0.4335,15.2519,0,170.4315,0.0815,0.8213,0.0972,0,973.5930752,0.0952,0.7619,0.1429,0,1018.765667,1,0,0,0,902.74094,1,0,0,0,926.322553,0.97,0.99,0.51,#NULL!
2521,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South West,England,36.6189,36.04,37.8414,30.9846,36.9253,37.2866,36.7914,36.4999,35.8391,35.8094,36.276,35.9599,37.0533,37.4175,7.4663,7.444,7.695,6.678,0.0588,13.6006,0,0.6074,0.3833,11.4111,0.0007,156.1377,13.6747,0,0.3206,0.5597,10.7037,0,161.1145,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.82,0.95,0.51,#NULL!
141422,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,37.3905,36.7,37.8617,34.605,37.7145,37.6925,37.7407,37.7031,37.4333,36.934,36.4732,36.6771,36.9177,37.8492,5.8734,5.8781,5.9124,5.8023,0.0588,19.7313,0.0002,0.3259,0.3765,14.4443,0.0001,395.0048,20.3824,0,0.3268,1.0335,14.6869,0.0002,457.6509,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.91,0.97,#NULL!,#NULL!
947210,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Northern Ireland,Northern Ireland,37.2617,37.32,37.8814,36.6271,37.3786,37.2965,37.1144,37.0921,37.2578,37.1615,37.4832,37.2293,37.3359,37.2715,6.0443,6.0595,6.1601,5.7918,0.1333,23.4866,0,0.3424,0.282,17.242,0.0002,176.8941,22.9839,0,0.3431,0.2608,17.4218,0,176.1389,0.2857,0.7143,0,0,884.1607551,0.3333,0.6667,0,0,930.3095,1,0,0,0,982.47437,1,0,0,0,961.163182,0.97,0.99,0.18,#NULL!
947250,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Northern Ireland,Northern Ireland,37.3373,37.3,37.9952,36.4438,37.4035,37.4428,37.1759,37.2202,37.1608,37.4321,37.1749,37.2741,37.6483,37.4215,6.382,6.3633,6.4941,6.3363,0.0588,22.6818,0,0.3399,0.2972,17.6698,0.0001,179.7622,22.5678,0,0.3489,0.3123,17.4984,0,179.7741,0.234,0.766,0,0,865.1849149,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,0,0,989.29897,1,0,0,0,1036.778143,0.96,0.98,#NULL!,#NULL!
388947,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,North West,England,37.996,37.89,38.1582,37.0285,38.0915,38.0728,37.9316,37.9399,38.0305,37.88,37.8965,38.0085,37.9801,38.0482,5.6145,5.6074,5.6692,5.559,0.0882,17.8307,0,0.3039,0.3564,12.5509,0.0006,151.953,17.7233,0,0.2893,0.3596,12.5874,0,154.1118,0.0826,0.8112,0.1062,0,964.6941306,0.1176,0.7353,0.1471,0,1089.453925,1,0,0,0,877.09555,1,0,0,0,879.051941,0.97,0.99,0.26,#NULL!
35184,OFCOM,FTTC,FTTC38,30+,BT 38,1,Urban,South West,England,37.9659,37.84,38.3311,35.8129,38.2677,37.9599,38.0829,37.831,37.7027,38.0715,37.6094,37.6502,38.0403,38.279,9.2596,9.257,9.3195,9.0193,0.2059,13.6388,0,0.3603,0.479,10.7899,0.001,143.0803,14.0188,0,0.3702,0.5463,10.918,0,143.2178,0.0765,0.8215,0.102,0,937.9546304,0.1053,0.7895,0.1053,0,1055.450091,0.9941,0.0029,0,0.0029,1084.13682,1,0,0,0,1031.591971,0.93,0.99,#NULL!,#NULL!
148558,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,38.0002,37.77,38.4739,35.4045,37.8527,38.2109,38.173,37.7693,38.2249,37.785,37.7492,37.9354,38.0864,38.1925,7.6469,7.6395,7.6959,7.4804,0.3824,11.4329,0,0.3354,0.6115,5.9239,0.0004,297.0657,11.3471,0,0.362,0.7836,5.9355,0,315.4474,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.9,0.96,0.26,#NULL!
814573,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,South East,England,39.49,39.37,39.7258,38.4845,39.5812,39.5723,39.5396,39.2781,39.3307,39.2735,39.4654,39.5221,39.6138,39.6222,6.1932,6.1692,6.2504,6.1296,0.1786,13.9836,0.0004,0.3147,0.3216,8.8653,0.0026,132.7582,14.1095,0,0.3171,0.3768,8.9949,0.008,132.4369,0.0959,0.8938,0.0103,0,1001.061982,0.1176,0.8824,0,0,1135.691625,0.9964,0.0036,0,0,913.09879,1,0,0,0,835.323121,0.97,0.99,0.26,#NULL!
141628,SKC,FTTC,FTTC38,30+,BT 38,3,Urban,Yorkshire & Humberside,England,39.003,39.56,41.3029,30.574,40.2951,37.0054,39.0759,38.4394,38.9811,39.3042,39.8214,39.1665,39.0576,40.4286,6.0249,5.9992,6.1247,5.6465,0.4706,13.1623,0,0.4735,0.5273,11.7079,0.0011,379.1057,13.5244,0,0.3562,0.8536,12.012,0.0043,387.6503,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.76,0.99,#NULL!,#NULL!
939774,OFCOM,FTTC,FTTC38,30+,BT 38,3,Urban,Scotland,Scotland,40.2119,40.15,40.3236,38.9757,40.3577,40.5563,40.3819,40.1475,40.1822,40.1253,40.1808,39.8682,39.9057,40.4729,9.9194,9.9429,10.1692,9.7869,0.1471,24.966,0,0.2812,0.2977,23.6777,0.0003,208.092,25.0841,0,0.2866,0.3319,23.6283,0.0001,209.7233,0.2917,0.7083,0,0,896.0693021,0.3333,0.6667,0,0,904.5691667,1,0,0,0,977.97821,1,0,0,0,966.462417,0.97,1,#NULL!,#NULL!
814369,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,London,England,34.0464,34.17,34.7977,33.4116,33.8783,34.6565,34.845,33.9764,32.3802,34.1914,34.1475,33.9583,34.0133,32.9234,8.1769,8.1202,8.4531,8.0642,1.1111,12.8469,0,0.2729,0.3266,5.3075,0.001,128.7114,10.6593,0,0.275,0.268,5.3634,0.0029,129.0175,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.96,0.98,0.69,1
140818,SKC,FTTC,FTTC55,30+,BT 52,3,Urban,South West,England,32.2366,30.54,34.9507,22.3473,33.4777,32.595,33.2763,30.9792,30.9436,32.8481,28.2235,29.7679,36.2184,36.5617,3.0904,2.9163,3.3536,2.1965,1.2647,14.9513,0.0002,2.4381,0.5303,14.9238,0.0007,619.7157,15.7768,0,3.8768,1.8975,15.8683,0.0001,596.2286,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.64,0.87,#NULL!,1
947806,OFCOM,FTTC,FTTC55,30+,BT 52,1,Rural,Scotland,Scotland,33.0083,33.03,37.3991,33.001,34.3718,31.669,29.7547,32.4702,33.4105,35.2805,30.7894,35.2381,35.975,38.146,9.3612,9.51,9.702,9.2968,13.0667,17.7926,0.0026,0.2433,0.4069,17.0684,0.0174,212.0544,17.8791,0,0.2529,0.5779,16.8556,0.0143,196.2507,0.225,0.7625,0.0125,0,1227.112558,0.1818,0.8182,0,0,1029.490727,0.3559,0.6441,0,0,915.51002,0.4,0.6,0,0,949.1101,0.88,0.88,0.19,1
146984,SKC,FTTC,FTTC55,30+,BT 52,1,Rural,East Midlands,England,38.3406,38.24,38.8514,36.1068,38.606,38.2632,37.8067,38.6564,38.4697,38.2437,38.2442,38.3564,38.4246,38.6159,6.9159,6.9091,6.9832,6.8068,0.4412,14.5384,0.0003,0.3734,0.4468,16.7937,0.0005,403.6894,14.7592,0,0.3571,0.5197,17.0281,0.0013,425.0826,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.93,0.98,#NULL!,1
665764,SKC,FTTC,FTTC55,30+,BT 52,2,Rural,South West,England,37.8926,36.85,38.8805,33.2507,38.6671,38.1432,38.1899,36.996,37.7703,36.3517,37.3388,38.0801,38.1237,38.4913,7.5881,7.545,7.6931,7.1633,0.9412,19.2496,0.0002,0.2835,0.3808,10.8746,0.0025,354.8308,19.9766,0.003,0.2898,0.5381,10.9449,0.0157,379.7763,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.86,0.95,#NULL!,1
816779,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,South West,England,39.0975,39.07,40.3785,35.7966,39.2663,38.3354,38.4893,39.1441,39.875,39.5367,38.6029,39.5674,40.1608,39.3472,6.212,6.2252,6.2547,6.0891,0.0769,20.4265,0,0.2681,0.3009,18.8802,0.0066,196.6505,20.7394,0,0.2711,0.3917,19.3005,0.0036,209.5935,0.1765,0.8235,0,0,1214.853584,0.2353,0.7647,0,0,1249.929522,0.9704,0.0296,0,0,1254.71439,1,0,0,0,1203.562941,0.89,0.97,#NULL!,1
455624,OFCOM,FTTC,FTTC55,30+,BT 52,1,Rural,West Midlands,England,39.6714,38.07,40.7703,35.7631,40.2199,40.436,40.1128,39.9511,39.0719,38.2452,37.9001,39.9717,38.9971,40.1109,9.2379,9.1267,9.3143,8.7891,0.3529,17.5605,0.0001,0.3231,0.3595,13.049,0.0015,151.2592,17.687,0,0.3279,0.6125,13.6256,0.0018,155.0937,0.0774,0.8166,0.106,0,922.3505969,0.1081,0.7297,0.1622,0,979.0901628,1,0,0,0,858.20097,1,0,0,0,910.629972,0.88,0.93,#NULL!,1
813109,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,East Midlands,England,40.6703,40.27,40.8865,38.3615,40.8676,40.8399,40.7239,40.5466,40.4479,40.2712,40.2663,40.7806,40.8542,40.8676,9.2839,9.2755,9.3217,9.1885,0.1765,14.7192,0,0.3269,0.4217,9.9702,0.0006,136.3727,14.7868,0,0.3313,0.5026,10.0777,0.0004,139.9733,0.0767,0.8164,0.1068,0,908.5812249,0.0952,0.7619,0.1429,0,970.7140625,1,0,0,0,813.58589,1,0,0,0,827.36975,0.94,0.98,#NULL!,1
144384,SKC,FTTC,FTTC55,30+,BT 52,3,Urban,Wales,Wales,40.0741,38.65,40.8898,35.8173,40.7919,40.3298,40.6373,39.9804,39.8927,38.8494,38.4437,39.4449,40.4086,40.7729,3.4,3.2718,3.6437,2.9639,0.1176,22.0046,0,0.6522,0.4392,20.9579,0.0001,469.126,22.146,0,0.7357,0.6702,21.092,0.0001,509.1615,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.88,0.95,#NULL!,1
125782,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,East Midlands,England,36.5614,37.39,40.9505,32.1055,36.4856,36.623,35.6614,36.408,35.7855,37.1898,37.5934,36.377,37.8324,37.1012,9.0413,9.0648,9.3161,8.2891,0.7941,14.6976,0,0.3734,0.4102,9.9485,0.0029,146.4088,14.8837,0,0.3815,0.4552,9.9723,0.0053,141.038,0.0771,0.8154,0.1074,0,988.4736437,0.0952,0.7619,0.1429,0,1017.786417,1,0,0,0,925.97682,1,0,0,0,913.826805,0.78,0.91,#NULL!,1
939828,OFCOM,FTTC,FTTC55,30+,BT 52,2,Rural,Northern Ireland,Northern Ireland,41.039,40.93,41.3252,40.4395,41.0959,41.077,41.1383,41.1979,41.1335,40.9922,40.8708,40.9318,40.7982,41.0675,8.5844,8.584,8.7136,8.461,0.0588,24.9347,0,0.2477,0.383,19.2884,0.0001,180.5706,25.061,0,0.2403,0.3906,19.1228,0,178.7391,0.2391,0.7609,0,0,839.896913,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,0,0,941.67128,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,0.99,#NULL!,1
182588,SKC,FTTC,FTTC55,30+,BT 52,3,Urban,Yorkshire & Humberside,England,41.0239,41.01,41.3754,38.6993,41.1592,41.1508,41.0434,40.8619,40.9924,41.1122,40.9124,40.7299,40.9691,41.2371,6.4844,6.4706,6.5487,6.2299,0.0588,17.9782,0.0002,0.3194,0.3336,11.3222,0,347.4155,16.3851,0,0.3232,0.3371,11.3538,0,380.0136,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.94,0.99,0.69,1
813185,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,Northern Ireland,Northern Ireland,42.0633,41.93,41.4425,38.6038,42.5529,41.6355,41.863,42.7197,42.7475,40.8308,43.0243,41.6033,41.7002,43.8643,8.065,8.1126,8.0977,7.3176,0.5588,22.112,0.0004,0.4002,0.3348,17.6049,0.0012,252.1968,21.9062,0,0.4236,0.3326,17.5212,0.0011,229.7096,0.0765,0.8165,0.107,0,1079.732499,0.1212,0.7576,0.1212,0,1156.792333,0.8491,0.1509,0,0,896.62358,0.9063,0.0938,0,0,818.679156,0.93,1.01,0.47,1
813445,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,Wales,Wales,40.5986,40.44,41.5576,36.3473,41.4571,40.4226,40.2035,41.0494,40.9838,40.541,40.3381,40.6259,39.8138,41.5448,9.2298,9.2453,9.3527,8.8464,0.1176,15.2806,0.0001,0.3614,0.4764,10.3511,0.0004,143.9984,15.3299,0,0.3886,0.4339,10.0969,0.0001,145.1832,0.2821,0.7179,0,0,1314.148559,0.4,0.6,0,0,1442.406625,1,0,0,0,807.33891,1,0,0,0,795.115556,0.87,0.97,#NULL!,1
35212,OFCOM,FTTC,FTTC55,30+,BT 52,3,Rural,South West,England,38.5868,38.74,41.7063,32.0338,40.376,39.6032,35.8062,38.2723,38.5562,39.3738,38.1025,38.0256,39.5135,40.5651,7.9591,7.8953,8.0764,7.4891,0.1613,27.5741,0.0001,0.4805,0.7532,23.3571,0.0008,246.1589,28.744,0,0.4497,0.8164,24.2216,0.0011,247.2096,0.3034,0.6966,0,0,8965.363136,0.3636,0.6364,0,0,21055.56153,0.9474,0,0,0.0526,2001.50171,0.9167,0,0,0.0833,2644.301462,0.77,0.93,#NULL!,1
947244,OFCOM,FTTC,FTTC55,30+,BT 52,3,Urban,South East,England,41.2582,41.33,41.826,40.191,41.2496,41.1542,41.2447,40.5622,41.4538,41.3486,41.304,41.29,41.6255,41.2031,9.7315,9.748,10.0422,9.5438,0,8.5413,0,0.2347,0.443,7.7956,0,120.9847,8.5798,0,0.2369,0.4281,7.7953,0,121.3264,0.2872,0.7128,0,0,794.9437234,0.3636,0.6364,0,0,830.7825455,1,0,0,0,809.71167,1,0,0,0,804.376091,0.96,0.99,0.69,1
156266,SKC,FTTC,FTTC55,30+,BT 52,1,Rural,Yorkshire & Humberside,England,40.7412,40.42,41.9004,36.463,40.8196,41.2444,40.6367,40.1098,40.6594,40.1594,40.6733,40.3401,41.3759,41.2115,6.9481,6.9449,7.0103,6.7539,0.3235,19.1844,0,0.3044,0.3854,14.0443,0.0007,384.6552,19.5868,0,0.3253,0.4922,14.1476,0.0019,443.8222,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.87,0.96,0.16,1
142078,SKC,FTTC,FTTC55,30+,BT 52,3,Urban,South East,England,41.8056,41.68,41.95,41.0091,41.8155,41.8731,41.8903,41.8474,41.8525,41.6693,41.6988,41.5507,41.7899,41.8357,6.0673,6.095,6.1932,5.9378,0.4118,7.4797,0,0.3489,0.4863,7.394,0.0003,323.9672,7.5346,0,0.3546,0.5849,7.4339,0.0002,366.0829,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.98,0.99,0.69,1
155746,SKC,FTTC,FTTC55,30+,BT 52,3,Urban,Wales,Wales,40.6816,40.85,41.9773,36.214,41.3448,41.0762,40.1708,39.7839,40.48,40.848,40.8544,40.1616,40.7529,41.5472,6.6969,6.7077,6.8279,6.3611,0.1765,13.6287,0,0.3803,0.6592,14.0787,0.0002,380.1858,13.6703,0,0.3806,0.7492,14.2393,0.0023,414.9323,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.86,0.97,0.87,1
